Ehrendingen, Unterdorf|Ehrendingen,Freienwilerstrasse|124
Altnau, Längiacker|Altnau, Bahnhof|16
Reidenbach|Boltigen, Bahnhof|15
Ressudens, croisée|Grandcour, poste|12
Döttingen, Chunte|Döttingen, Ochsen|23
Bözen, Mitteldorf|Bözen, Ausserdorf|85
Broglio, Paese|Broglio, Somprei|15
Flums, Alpenrösli|Flumserberg Bergheim, Alpenhof|51
Engi, Vorderdorf|Engi, Hinterdorf|4
Belvedere Furka|Furka Passhöhe|6
Arbon, Stahelplatz|Arbon, Scheidweg|54
Les Ronquoz|Sion, Pénitencier|19
Näfels-Mollis, Bahnhof|Netstal, Gemeinde|1
Fruthwilen, Schreinerei|Salenstein, Dorf|29
Gondiswil, Bahnhof|Hüswil, Bahnhof|3
Hüswil, Bahnhof|Menznau, Bahnhof|2
Grandvillard, village|Estavannens, Dessous|9
Premier, village|Bretonnières, collège|8
Ambrì, Posta|Ambrì, sotto|63
Münsingen, Höheacker|Münsingen, Finkenweg|34
Scherz, Dorfplatz|Scherz, Rüchlig|46
Lutry CGN|Pully CGN|20
Tägertschi|Konolfingen|70
Sundlauenen, Dorf|Beatushöhlen|108
Sundlauenen, Dorf|Neuhaus (Unterseen), STI|108
Flums, Alpenrösli|Flums, Platten|51
Le Trétien|La Médettaz|26
Oberweningen, Dorf|Schöfflisdorf, Gemeindehaus|2
La Tine|Montbovon|22
Zollikofen|Moosseedorf|134
Altmarkt|Bubendorf|89
Pianezzo, Sabbione|Pianezzo, Ghezz|14
Turgi, Bahnhof|Untersiggenthal, Hölzli|186
Riedikon, Kies|Riedikon, Dorf|121
Steckborn, Eichhölzli|Frauenfeld, Bahnhof|4
Ponthaux, école|Nierlets-les-Bois|16
Romoos, Post|Romoos, Abzw. Hinterwald|5
Chêne-Bourg, Tronchet|Thônex, P+R Sous-Moulin|96
Yverdon-les-Bains|Yverdon William Barbey|38
Magden, Post|Magden, Lanzenberg|84
Salavaux, village|Salavaux, Le Pont|4
Stansstad, Hüttenort|Kehrsiten, Baumgarten|23
Le Châble VS, gare|Le Châble VS, place communale|18
Z'Nivu, Skilift|Törbel, Treichelboden|8
Mitlödi|Schwanden|54
Schwanden|Linthal Braunwaldbahn|4
Le Châble VS, gare|Le Châble VS, Montagnier|23
Küblis, Bahnhof|Saas i.P., Post|1
Morbio Superiore, Lattecaldo|Morbio Superiore, Ponte Sagno|27
Strohwilen-Wolfikon, alte Post|Strohwilen, Dorf|20
Ernetschwil, Post|Ernetschwil, Dorf|22
Triesen, Vaschiel|Triesen, Poska|17
Sissach|Olten|2
St-Loup, hôpital|Pompaples, poste|19
Beatushöhlen-Sundlauenen|Neuhaus (Unterseen) ThS|21
Goumois, douane|Goumois, Tournant Theusseret|13
St-Cierges, grande salle|Ogens, village|3
Muntelier, Schloss|Murten, Bernstrasse|39
Ehrendingen, Tiefenwaag|Lengnau AG, Brücke|99
Triesen, Vaschiel|Triesenberg, Täscherloch|117
Zofingen, Bleiche AG|Zofingen, Industrie Brühlstr.|22
Pragg, Bänkli|Furna, Abzw. Platta|12
Bevaix|Boudry|40
Surlej, Corvatschbahn|Surlej, Parkplatz|123
Bronschhofen|Bronschhofen AMP|42
Läufelfingen|Trimbach|37
Bundtels|Bösingen, Litzistorf|34
Sihlbrugg, Dorf|Neuheim, Post|3
Wohlen AG, Jurastrasse|Wohlen AG, Litzibuech|53
Titterten, Post|Arboldswil, Post|54
Mellikon|Rümikon AG|36
Büttikon AG, Oberdorf|Uezwil, im Letten|55
Inkwil, Dorf|Röthenbach b. H., Rest. Post|109
Wahlen b. Laufen, Unterdorf|Laufen, Wahlenstrasse|55
Rothrist, Sennhof-Dörfli|Rothrist, Bahnhof|95
Le Locle|Le Châlet NE|39
Pleigne, bif. Bürgisberg|Pleigne, poste|25
Kleingurmels|Gurmels, Sonneck|43
Bazenheid, Ochsen|Kirchberg SG, Breiti|21
Begnins, poste|Burtigny, village|4
Wittenbach, Post|Wittenbach, Hofen|1
Rancate, Cimitero|Mendrisio, Staz. Transito Bus|30
Rickenbach bei Wil, Zentrum|Rickenbach bei Wil, Breite|85
Lü, Lüsai|Lü, posta|16
Finhaut, Le Pas|Lac d'Emosson|8
Figino, Posta|Casoro, Paese|23
Rorschach, Fuchsschwanz|Rorschach, Spital|72
Ovronnaz, Chevaley|Ovronnaz, croisée du centre|29
Ovronnaz, Chevaley|Ovronnaz, Plein soleil|29
Bellinzona, Stazione|Mesocco, Stazione|3
St-Légier-Gare|Blonay|2
Bellikon, Post|Bellikon, Abzw. Hausen|87
Vaulruz-Nord|Vuadens-Nord|24
Le Locle-Col-des-Roches, gare|Le Locle, Moulins souterrains|39
Riedern GL, Post|Glarus, Lurigenstrasse|43
Engelburg, Jägerhaus|Waldkirch, Locherhof|33
Gurnigel, Berghaus|Gurnigel, Stierenhütte|4
Ettiswil, Post|Willisau, Bahnhof|61
Gurnigel, Berghaus|Oberer Gurnigel|4
Essertines-sur-Rolle, Bugnaux|Mont-sur-Rolle, Sans Souci|19
Hägendorf, Solothurnerstrasse|Egerkingen, Zentrum|15
Perdomat|Cavardiras|9
Stels, Mottis|Stels, Crals|17
Rickenbach LU, Kirchplatz|Rickenbach LU, Joder|46
Dommartin, poste|Dommartin, croisée|2
Saignelégier, gare|Le Bémont JU, village|28
Moutier, Les Fauvettes|Moutier, Chantemerle|10
Montana, Vignettes|Crans-s.-S., Grand-Place|27
Gamsen, Kantonsstrasse|Gamsen, Gewerbez. Olympica|31
Münsingen, Bahnhof|Münsingen, Ochsen|40
Obergesteln, Dorfplatz|Ulrichen, Abz. Nufenen|8
Uitikon Waldegg, Post|Uitikon, Halde|62
Oftringen, Tychboden|Oftringen, Wirtshüsli|85
Birmensdorf ZH, Letten|Birmensdorf ZH, Altenberg|100
Uors, posta|Camuns, vitg|1
Vissoie, Les Barmes|Vissoie, Fang|17
Schönenberg ZH, Sonne|Schönenberg ZH, Wolfbühl|78
Tramelan, Chalet|Les Reussilles, gare|16
Oensingen|Klus|58
Les Moulins, Les Communailles|Les Moulins, La Rosettaz|25
Oberlunkhofen, Kellerämterst.|Unterlunkhofen, Käppeli|49
Re|Folsogno-Dissimo|1
Aeugst am Albis, Müliberg|Affoltern a. A., Lilienberg|78
Schwyz|Brunnen|77
Re|Malesco|17
Mulegns|Rona, posta|23
Innertkirchen, Innere Urweid|Guttannen, Schwendi|36
Les Moulins, Les Communailles|Devant-de-l'Etivaz|25
Broc-Village, gare|La Tour-de-Trême, CO|4
Schöfflisdorf-Oberweningen|Niederweningen Dorf|48
Schmerikon ZSG|Lachen ZSG|4
Recolaine, Es Montes|Recolaine, Pont de Cran|108
Oberkulm|Gontenschwil|118
Hausen am Albis, Riedmatt|Hausen am Albis, Türlersee|88
St. Johannsen|Le Landeron, Vieille-Ville|40
Morthey, En Rion|Leytron, Haut de Dugny|29
Bremgarten AG, Waage|Bremgarten AG, Marktgasse|22
Schützengarten|Speicher|98
Lengnau BE, Gemeindehaus|Pieterlen, Bahnhof|2
Innertkirchen, Mühletal|Innertkirchen, Matten|12
Chiggiogna, Paese|Faido, Birreria|39
Warth, Breite|Frauenfeld, Rorerbrücke|80
Puidoux, Cité-de-Sully|Puidoux-Chexbres, gare|18
Eysins, centre|Arnex-sur-Nyon|24
Lugano FLP|Sorengo|170
Bern, Salem|Bern, Schönburg|49
Grub AR, Ebne Grub|Grub SG|21
Chur, Masans Kirche|Untervaz, Holcim|1
Eschen, Allemannenstrasse|Eschen, Schönbühl|13
Sisseln AG, Unterdorf|Eiken, Post|1
Bruzella, Paese|Bruzella, Cimitero|35
Iseltwald, Sengg|Iseltwald, am Urfer|28
Aurigeno-Moghegno|Maggia, centro|32
Ascona, Posta|Moscia|46
Araschgen, Kronenhof|Passugg, Brugg|27
Zollikofen, Betagtenheim|Zollikofen, Schulhaus West|94
Ronalp|Bürchen, Bürchnerhof|25
Menzingen, Bad Schönbrunn|Baar, Tobelbrücke-Höllgrotten|230
Vouvry|Les Evouettes|22
Bern|Bern Ausserholligen GBS|220
Bern|Köniz|4
Grotto Pescatori|Gandria SNL|1
Grotto Pescatori|Lugano Centrale|1
Rumentikon|Niederwil bei Cham|29
Zeneggen, Alt Zeneggen|Zeneggen, Mittlere Hellela|5
Zug, Kantonsspital|Oberwil b. Zug, Widenstrasse|374
Balm (Klausen)|Unterschächen, Untere Balm|9
Feschel|Guttet, Dorf|17
Höri, Niederhöri|Höri, Post|51
Schnottwil, Post|Schnottwil, Oberdorf|53
Münsterlingen, Spitaleingang|Landschlacht, Post|48
Münsterlingen, Spitaleingang|Landschlacht, Vorderdorf|47
Stalden VS, Stahlen|Stalden VS, Weng|34
Hettenschwil, Kapelle|Leuggern, Brühlmatt|37
Hinterrhein, Tunnel Nordportal|S. Bernardino, Ospizio|6
Jens, Hungerberg|Jens, Dorfplatz|34
Lauffohr, Dorf|Siggenthal-W., Bahnh./Hauptstr|28
Gudo, Pian Marnino|Cugnasco, Massarescio|49
Glattbrugg, Unterriet|Kloten, Balsberg Oberhau/Werft|18
Estévenens, dessus collège|Grangettes-près-Romont,village|8
Horboden, Wirtschaft|Horboden, Chollerenbrücke|25
Estévenens, dessus collège|Estévenens, poste|8
Brig, altes Spital|Brig, Viktoriastrasse|53
Obernau, Oberrodel|Obernau, Schiessstand Stalden|14
Arolla, Pramousse|Arolla, La Monta|15
Bürglen UR, Hartolfingen|Bürglen UR, Seminar|32
Albligen, Kurried|Ueberstorf, Dorfstrasse|30
Delémont, Av. de la gare|Delémont, Le Ticle|165
Môtiers|Fleurier|55
Rothenhausen, Post|Wil SG, Bahnhof|5
Kiental, Tschingel|Pochtenalp, Abzw. Waldrand|12
Winterthur|Andelfingen|4
Winterthur|Winterthur Töss|51
Winterthur|Hettlingen|72
Grosshöchstetten, Bahnhof|Zäziwil, Kirche|1
Riggisberg, Post|Rüti b. R'berg, Unterplötsch|4
Chiasso, Piazza Indipendenza|Chiasso, Municipio|64
Grosshöchstetten, Bahnhof|Oberthal, Schulhaus|1
Brig, Bachji|Brig, Haus Schönstatt|52
Versam, Grosshus|Valendas, Abzw. Brün|17
Zug|Zug Postplatz|36
Oberburg|Hasle-Rüegsau|123
Reusch, Talstation|Les Diablerets, La Marche|10
Cavaglia|Cadera|35
Hünenberg, Dorf|Hünenberg, Bösch|77
Corminboeuf, anc. poste|Givisiez, Place d'Affry|72
Sonvico, Stazione ARL|Villa Luganese|20
Busswil TG, Hauptstrasse|Wil SG, Bahnhof-Süd|60
Hinwil, Gstalden|Hinwil, Bahnhof|76
Obstalden, Post|Filzbach, Reutegg|63
Bourrignon, poste|Bourrignon, Pré Poussin|20
Crémines, centre du village|Grandval, centre du village|1
Cabbiolo, Ponte di Vigna|Cabbiolo, Boffalora Nord|47
Häggenschwil-Winden|Muolen|67
Kloten, Egetswil|Kloten, Chanzler|2
Bourrignon, poste|Bourrignon, haut du village|40
Bolligen, Lutzeren|Bolligen, Stockeren|28
Buochs SGV|Rotschuo|1
Billens, village|Billens, Hôpital|14
Bonaduz, alte Post|Reichenau-Tamins, Bahnhof|1
Miserez-Dessus|Charmoille, anc. poste|9
Doppleschwand, Hohfuren|Doppleschwand, Brüggweid|20
St. Urban, Birchmatt|St. Urban, Klinik|71
Gampel-Steg, Bahnhof|Steg VS, Kirche|1
Billens, village|Romont FR, gare|16
Rubigen, Bahnhof|Rubigen, Wydenhof|24
Laurenzenbad|Hard, Abzw.|90
Bern Bümpliz Nord|Bern|82
Naters|Brig MGB-fo/bvz|34
Delémont, Mandchourie|Delémont, rte de Rossemaison|5
Fräschels|Kerzers Papiliorama|24
Les Verrières, douane|Pontarlier, Mairie|2
Schönbrunnen|Münchenbuchsee, Kipfgasse|4
Ascona NLM|Porto Ronco|4
Poliez-Pittet, Grands-Champs|Poliez-Pittet, collège|16
Cresmino, Cratolo|Auressio, Ronchetto|16
Vuissens, poste|La Gaité (Champtauroz)|24
Morges|La Gottaz|42
Arnex, gare|Orbe, Devin|5
Wettswil a.A., Dorf|Wettswil a.A., Moosstrasse|38
Fanas, Kirche|Fanas, Seilbahn|22
Oberramsern|Messen, Post|25
Mels, Schwarzackerstrasse|Mels, Hallenbad|49
Vaulion, poste|Vaulion, centre|22
Kleinlützel, Chlösterli|Roggenburg, Neuhus|22
Thonon-les-Bains CGN|Margencel-Anthy-Séchex|5
Oberwil b. Büren, Bad|Oberwil b. Büren, Dorf|43
Jonschwil, Bettenau|Oberuzwil, Schützenhaus|61
Hondrich, Post|Spiez, Bahnhof|5
Thayngen, Schulhaus|Barzheim, Dorf|4
Talacher|Zug, Postplatz|478
Balerna, Passeggiata|Balerna, Saima|40
Talacher|Neuägeri, Schmittli|19
Steinhausen, Dorf|Steinhausen, Zentrum Zugerland|347
Lenggenwil, Post|Zuckenriet, Bläuel|51
Kriegstetten, Dorfplatz|Recherswil, Freiheit|145
Flawil, Kirche|Flawil, Lören|33
Oron-la-Ville, poste|Oron-la-Ville, Coop|21
Pfäffikon SZ, Bahnhof|Pfäffikon SZ, Etzelstrasse|57
Mathod, Moulin de Mathod|Rances, Praz-Riond|35
Trin, Platta|Trin, Quadris|53
Palézieux, gare|Palézieux, collège|1
Sissach|Gelterkinden|127
Wartenstein|Pfäfers, Wiesli|34
Gampel, Pam|Steg VS, Zentrum Metropol|1
Aigle, gare|Villars-s.-O., gare|1
La Cour|Champéry-Village|43
Berikon-Widen, Bahnhof|Berikon, Kesslernmatt|70
Bruggmühle AR|Lutzenberg, Hellbüchel|26
Tösens, Tschupbach|Pfunds, Schönegg|12
Kehrsiten Dorf|Hergiswil SGV|17
Basadingen, Unterdorf|Basadingen, Grüt|28
Moutier, La Foule|Perrefitte, Blocs|12
Sorens, Malessert laiterie|Sorens, Camping|14
Granges (Veveyse), Sokymat|Palézieux, Zone ind. En Grivaz|9
Begnins, Les Clavières|Begnins, Grange-Grèche|22
Bönigen, Dorf|Iseltwald, Mühle|1
Vairano, Paese|Vairano, Bivio per S. Nazzaro|29
Wengernalp|Kleine Scheidegg|50
Stoss AR|Kreuzstrasse|34
Les Frêtes|Les Brenets|41
Schmerikon, Bahnhof|Uznach, Bahnhof|5
Sisseln AG, Roche|Sisseln AG, Novartis|62
Veysonnaz, bif. Clèbes|Les Agettes, contour du Pêchot|2
Wittenwil, Dorf|Uerschhausen, Dorf|6
Remigen, Post|Remigen, Stig|64
Thusis, Altersheim|Thusis, Compogna Schulhaus|43
Meisterschwanden Seerose|Beinwil am See SGH|13
Zürich Flughafen|Winterthur|177
Fislisbach, Sportanlage Esp|Fislisbach, Monopol|83
Riedholz, Bahnhof|Riedholz, Hinteres Riedholz|45
Lüscherz, Dorf|Lüscherz, Riedmatte|43
Oberweningen, Hüeblistrasse|Schöfflisdorf-Oberwen, Bahnhof|18
Stoos Fronalpstock-Bahn|Fronalpstock|2
Neftenbach, Tössallmend|Pfungen-Neftenbach, Bahnhof|59
Schleitheim, Station|Schleitheim, Gemeindehaus|181
Arisdorf, Kreuz|Arisdorf, Hofacker|77
Basel Heuwaage|Münchenstein Neuewelt/Grün 80|1
Saas i.P., Ufm Ried|Küblis, Prada|26
Pitasch, Mulin da Pitasch|Pitasch, posta|16
Rüschegg Gambach, Hirschhorn|Rüschegg Gambach, Linde|21
Surava, Dorf|Surava, Abzw. Bahnhof|35
Buchen im Prättigau, Post|Buchen im Prättigau, Oberdorf|16
Thalwil|Oberrieden|82
Stalden LSG|Staldenried|76
Arth-Goldau, Bahnhof|Oberarth, Dorf|16
Gänsbrunnen, St. Josef|Gänsbrunnen, Bahnhof|51
Verkehrshaus-Lido|Hertenstein SGV|18
Verkehrshaus-Lido|Weggis|6
Schattdorf, Rynächt|Erstfeld, Bahnhof|84
Verkehrshaus-Lido|Seeburg|5
Meierskappel, Feissenacker|Meierskappel, Käppelihof|132
Nyon, gare|Prangins, Tour d'Eau|3
Piotta, Nord|Airolo, Biv. per Madrano|57
Ardez|Scuol-Tarasp, staziun|5
Geimen|Naters, Rafji|35
Prato (Leventina),Biv.Mascengo|Rodi, Casa Gendotti|27
Bioggio, Posta|Bioggio, Centro Commerciale|29
Oberbüren, Post|Oberbüren, Werkhof|12
Entlebuch, Spüelen|Entlebuch, Unteregg|30
Roggliswil, Buttenried|Pfaffnau, Steinacher|1
Mühlehorn, Stutz|Mühlehorn, Oberdorf|30
Vinelz, Strand|Lüscherz, Riedmatte|12
S. Carlo (Val Peccia)|Peccia, Centrale elettrica|12
Vocaglia|Comologno, Dazio|16
St. Urban, Unterberghof|Altbüron, Ludligen|31
Biasca, Borgo|Biasca, Stazione|58
St-Imier, hôpital|St-Imier, place du Marché|3
Innertkirchen,Abzw. Riglisflie|Innertkirchen, Hinterflieli|40
Triesen, Adler|Triesen, Bächlegatter|68
Horgen, Hanegg|Horgen, Arn|26
Sala Capriasca, Paese|Tesserete, Scuole|44
Wil SG, Bahnhof|Rossrüti, Altersheim|67
Aubonne, gare|Aubonne, Le Bornalet|38
Wolfikon SG, Engel|Lamperswil SG|85
Gimel, bas du village|Gimel, la Vernette|32
Brügg (Bürglen UR) KlBBK|Biel (Kinzig)|10
Talacher|Baar, Tobelbrücke-Höllgrotten|230
Chur, Stadthalle|Chur, Kornquader|465
Birrhard, Steibode|Birrhard, Unterdorf|45
Staad SG, Risegg|Staad SG, Schönenbach|35
Gampel-Steg, Bahnhof|Steg VS, Zentrum Metropol|23
Müstair, cunfin|Taufers/Tubre, Grenze|14
Campora, Chiesa|Monte, Paese|19
Würenlingen, Breite-Lochacker|Würenlingen, Bären|92
Scherzingen, Bäckerstübli|Scherzingen, Kirche|79
Vevey-Plan|Corseaux|114
Rehetobel, Säntis|Rehetobel, Schulhaus|50
Sta. Maria in Calanca, Paese|Sta. Maria in Calanca, Posta|37
Horgen, Bergli|Horgen, Heubach|1
Fläsch, Post|Bad Ragaz, Abzw. St. Leonhard|24
Liesberg, An den Holden|Liesberg, Ochsengasse|50
Grächen, Schmidji|Grächen, Binen|33
Gstaad, Badweidli|Gstaad, Trom|69
Embrach, Dreispitz|Embrach, Post|151
Embrach, Dreispitz|Freienstein, Post|3
Stabio, Municipio|Stabio, Bagni|74
Bremgarten AG, Fischbacherstr.|Bremgarten AG, Elro|51
Niedermuhlern, Käserei|Niedermuhlern, Bachmühle|19
Rothenburg, Flecken|Bertiswil|287
Tösens, Postamt|Pfunds, Postamt|7
Lavertezzo, Aquino|Lavertezzo, Paese|21
Sfazù, Fermata|Sfazù, Braita|8
Meilen, Aebleten|Meilen, Grueb|63
Meilen, Aebleten|Meilen, Grüt|63
Arisdorf, Schulhaus|Arisdorf, Hofacker|77
Mels, Feldackerstrasse|Mels, Schwarzackerstrasse|49
Breitenbach, Dorfplatz|Breitenbach, Bandfabrik|108
Fornet-Dessous, village|Fornet-Dessus, village|20
Wädenswil, Oedischwend|Wädenswil, Chalchtaren|91
Wallenschwil, Weiler|Rüstenschwil, Kreuzung|42
Full, Post|Full, Milchzentrale|83
Bern, Zent|Ostermundigen, Waldeck|57
St-Gingolph (Suisse)|St-Gingolph, Villa Eugénie|33
Cimo, Paese|Vernate, Bivio per Cimo|58
S. Antonino, Via Stazione|S. Antonino, Lati|10
Corbier|Pont du Rhône TPC-aomc|58
Gebenstorf, Cherne|Gebenstorf, Alter Löwen|86
Mörschwil, Riederen|St. Gallen, Obere Waid|74
Glaubenbielen, Parkplatz|Mörlialp|6
Uetendorf, Hofmättli|Uetendorf, Fliederweg|32
Willerzell, Schönbächli|Willerzell, Stöfeli|19
Einsiedeln, Bahnhof|Einsiedeln, Friedhof|3
Winterthur, Spital|Winterthur, Bachtelstrasse|44
Davos Dorf, Bahnhof|Davos Dorf, Duchli|46
Weggis, Schiffstation|Weggis, Luftseilbahn|1
Hannigalp|Grächen LGH|25
Reuchenette-Péry|La Heutte|45
Rorschach|Rheineck|32
Rorschach|Staad|71
Rorschach|St. Margrethen|1
Laufen|Zwingen|84
Yverdon, gare|Ursins, Le Battoir|1
Isenthal, Schwanden|Isenthal, Schluchen|11
Hohenrain, Kreuz|Güniken, Kantonsstrasse|36
Näfels, Freulerpalast|Niederurnen, Ochsenplatz|1
Brig, Geschina|Brig, Hallenschwimmbad|26
Alpe di Neggia, Alpe|Indemini, Monti In Cima Al Pra|14
Vaduz, Hotel Elite|Vaduz, Quäderle|277
Bäch|Freienbach SBB|82
Platz, Bild|Platz, Wilen|3
Mollis, Post|Mollis, Kirchplatz|58
Felsberg, Post|Domat/Ems, Abzw. Felsberg|6
Mollis, Post|Näfels-Mollis, Bahnhof|58
Morcote, Arbostora|Morcote, Vedo|23
Bellerive VD, village|Montmagny, croisée|6
Gerra(Verzasca),Prato Maggiore|Gerra (Verzasca), Al Ponte|21
Develier, Pré au Maire|Develier, dessus|39
Rüti ZH, Fägswil|Rüti ZH, Würzhalde|67
Niedergesteln, Kiesfang|Niedergesteln, Gesch|47
Mollis, Kanalstrasse|Mollis, Oberrütelistrasse|27
Stäfa, Lindenbänkli|Stäfa, Binz|5
Meersburg (Bodensee)|Lindau Hafen|2
Vadura, Dorf|Vadura, Abzw. Bläs|28
Cazis, Dorf|Cazis, Abzw. Klinik Beverin|5
Turbenthal, Bahnhof|Rämismühle-Zell, Bahnhof|1
Triesenberg, Samina|Triesenberg, Almeina|19
Malters, alte Post|Malters, Oberdorf|25
Wilen bei Wil, Langwiesen|Wilen bei Wil, Scheidweg|67
Zelg (Wolfhalden), Gemsli|Zelg (Wolfhalden), Hueb|25
Chur, Rigahaus|Chur, Kreuzgasse|282
Zeiningen, Post|Zeiningen, Unterdorf|86
Zeiningen, Post|Zeiningen, Ausserdorf|86
Cheseaux-Noréaz, village|Villars-Epeney, Clar Chaney|7
Huttwil, Fiechten|Huttwil, Bahnhof|28
Ems Werk|Reichenau-Tamins|69
Wahlen b. Laufen, Post|Wahlen b. Laufen, Oberdorf|52
Wahlen b. Laufen, Post|Wahlen b. Laufen, Traube|55
Oberwilen, Seefuren|Oberwilen, Moos|38
Seebensäge|Ennetbühl, Bernhalde/Lutert.|26
Giubiasco, Bivio Pedevilla|Giubiasco, Tre Castelli|14
Uzwil, Schöntal|Niederuzwil, Marienfried|149
Wohlen AG, Tenniscenter|Wohlen AG, Planzer|48
Cadempino, Ronchetto|Vezia, Marnigo|6
Juckern|Saland, Post|39
Meinisberg, Dorfplatz|Safnern, Dorfplatz|67
St. Gallen, Sonnrainweg|Kronbühl, Bruggbach|200
Perly, village|Plan-les-Ouates|201
Fribourg|Givisiez|54
Planachaux|Champéry TCP|41
La Sarraz, gare|La Sarraz, poste|3
Ormont, Pied de Crettaz|En Crettaz|23
Visp, Litterna|Visp, Seewjini|105
Lavey-Village, poste|St-Maurice VS, Midi|17
Hüttlingen-Mettendorf|Müllheim-Wigoltingen|74
Fürgangen-Bellwald|Fiesch|32
Stans, Mettenweg|Stans, Breiten|93
Oberwil im Simmental|Därstetten|24
Oberwil im Simmental|Weissenburg|37
Gossau SG, Bahnhof|St. Gallen Bruggen, Erlachstr.|1
Rigi Klösterli|Rigi Staffel|1
Buchs-Dällikon|Otelfingen|2
Kloten, Bramen|Kloten, Bahnhof|2
Ferenbalm-Gurbrü|Gümmenen|52
Appenzell, Lank|Appenzell, Unterschlatt|24
Küttigen, Post|Küttigen, Kreuz|133
St-George, Côte-Malherbe|Gimel, Côte Réviol|28
Cavergno, Bivio per Brontallo|Brontallo, Paese|10
Siebnen, Zentralhof|Siebnen, Schorenstrasse|1
Lugano|Melide|5
Geissholz, Hori|Schwendiwald|22
Lugano|Lugano-Paradiso|73
Lugano|Chiasso|27
Hardern, Linde|Büetigen, Ausserdorf|18
Lugano|Mendrisio|8
Dielsdorf, Dorfzentrum|Regensberg, Dorf|39
Albinenleitern, Flaschen|Albinen, Post|22
Mörlialp|Giswil, Jwi|6
Zenstadlen|Zeneggen, Kirche|24
Oberwil b. Nürensdorf|Breite b. N'dorf,Grünenwaldstr|114
Albinenleitern, Flaschen|Leukerbad|22
Choëx, Bercla|Choëx, anc. poste|7
Uetikon, Kleindorf|Uetikon, Gemeindehaus|54
Uetikon, Kleindorf|Uetikon, Talstrasse|54
Medeglia, Campaccio|Medeglia, Sorgai|24
Untervaz, Giesacker|Untervaz, Gaidla|67
Uznach|Kaltbrunn|41
Egerkingen|Hägendorf|71
Cham, Alpenblick|Zug, Lorzen|207
Glattbrugg, Cher|Opfikon, Glatthof|2
Richigen, Abzw. Lochi|Schlosswil, Mühlestrasse|29
Arnex, poste|Arnex, école|5
Moutier, Hôtel de Ville|Moutier, Manor|3
Griespass, Abzw.|Ladstafel|8
Eggerberg, Burg|Eggerberg, Hohwang|9
Bäretswil, Oberdorf|Bäretswil, Gemeindehaus|40
Niederrohrdorf, Post|Niederrohrdorf, Fohrhölzli|8
Lerchenfeld|Uetendorf Allmend|149
Brignon, Château|Baar (Nendaz), bif. Beuson|55
Heerbrugg, Waldegg|Heerbrugg, Sekundarschule|28
Täuffelen|Biel/Bienne ASM-bti|3
Niederrohrdorf, Post|Niederrohrdorf, Hiltiberg|181
Seon, Frohsinn|Seon, Post/Bahnhof|72
Uster, Sonnenberg|Uster, Wildsbergstrasse|88
Chur|Filisur|3
Gampel, Talstation LGJ|Gampel, Pam|64
Kappel SO, Kreuz|Hägendorf, Solothurnerstrasse|94
Les Avants MVR-las|Sonloup|82
Moutier, Sous-Raimeux|Moutier, Mercier|8
Bumbach, Alpenrose|Bumbach, Skilift|18
Magden, Schwimmbad|Olsberg, Schönenbühl|29
Fislisbach, Niederrohrdorferst|Fislisbach, Steinäcker|65
Hinterfultigen, Post|Vorderfultigen, Kuhweid|20
Payerne, gare|Payerne, Hôpital|5
Bex Pont-Neuf|Bex, le Temple|12
Lü, Lüsai|Lü, Valpaschun|16
Pezzolo, Paese|Capriasca, Piana|30
Brugg AG, Brücke|Brugg AG, Kaserne|60
Meikirch, Post|Ortschwaben, Aetzikofen Abzw.|32
Reconvilier|Malleray-Bévilard|3
Horn, evang. Kirche|Horn, Saiswerke|65
Hermetschwil, Kloster|Staffeln AG, Schulhaus|5
Bözen, Ausserdorf|Effingen, Dorf|88
Delémont, Communance|Delémont, Lemo SA|24
Delémont, Communance|Delémont, Pont de Rossemaison|24
Reiden, Unterdorf|Reiden, Sonne|54
Niedergrächen|Grächen, Fuhrmatten|33
Eichberg, Post|Hueb bei Oberriet SG|65
Château-d'Oex|Rougemont|15
Belfaux, Laiterie|Givisiez, Escale|31
Oberrickenbach, alte Post|Wolfenschiessen, Schürmatt|18
Livurcio|Ronco sopra Ascona, Posta|18
Crans-s.-S., téléfériques|Montana, Forum d'Ycoor|8
Schluein, vitg|Schluein, Caglia Liunga|52
Rindal, Unterrindal|Rindal, Grütli|28
Gümligen, Amselweg|Gümligen, Meisenweg|56
Walperswil, Gimmiz|Walperswil, Kleingimmiz|2
Zollikofen|Oberzollikofen|134
Bellach|Solothurn West|58
Arbon, Stahelplatz|Arbon, Schloss|83
Arbon, Stahelplatz|Arbon, Bahnhof|54
Sirnach, Hofen|Eschlikon TG, altes Schulhaus|63
Stalden (Sarnen), Geren|Stalden (Sarnen), Haldi|28
Jegenstorf, Risere|Jegenstorf, Landi|28
Mendrisio, Ospedale B. Vergine|Mendrisio, OSC|17
Hasle LU, Hohwald|Hasle LU, Sandboden|24
Glis, Dorfplatz|Glis, Poststrasse|26
Combremont-le-Petit, poste|Combremont-le-Petit, village|14
Bönigen, Erschwanden|Iseltwald, Unterschwand|28
Lyss, Bahnhof|Lyss, Zentrum|77
Grüsch, Bahnhof|Schiers, Volg|1
Koppigen, Post|St. Niklaus b. Koppigen|32
Büron, Triengenacker|Triengen, Grund|69
Tentlingen, Post|Marly, Cité|46
Ilanz, Punt dal Glogn|Ilanz, Isla|43
Nidfurn-Haslen|Leuggelbach|31
